Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
13115,1026037113626926994,20250612050654,449485386,41.385995798766,2.157059602090828,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 shared baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Cleaning products""]",$74.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,170,93,0,0,0,0,,,,,,
13118,1026045466068948387,20250612050654,449485386,41.38786,2.15551,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 shared baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Cleaning products""]",$75.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,20,50,230,153,1,0,0,1,0.06,5.0,5.0,5.0,5.0,5.0
13119,1026060833221832627,20250612050654,449485386,41.38631,2.15632,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Clothing storage: dresser"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Kitchen"", ""Essentials"", ""Cleaning products""]",$65.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,22,52,82,262,185,0,0,0,0,,,,,,
13120,1026069043515335239,20250612050654,449485386,41.387916650410624,2.1578072402155217,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""Clothing storage"", ""TV"", ""Heating"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Cleaning products""]",$74.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,20,50,230,153,0,0,0,0,,,,,,
13123,1026076049783824005,20250612050654,449485386,41.38668,2.15769,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Cleaning products""]",$74.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,29,59,89,269,192,0,0,0,0,,,,,,
13124,1026110369946521113,20250612050654,538240196,41.37685,2.16732,el Raval,Ciutat Vella,Private room in rental unit,Private room,2023-09-21,"Barcelona, Spain",within an hour,100%,100%,f,4.0,7.0,t,t,2,1.5,1.5 shared baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Heating - split type ductless system"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Iron"", ""Hair dryer"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Air conditioning""]",$72.00,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,12,37,67,67,67,121,71,7,84,6.76,4.66,4.74,4.83,4.88,4.28
13125,1026156537961780808,20250612050654,538240196,41.37830960716147,2.1667296351230743,el Raval,Ciutat Vella,Private room in rental unit,Private room,2023-09-21,"Barcelona, Spain",within an hour,100%,100%,f,4.0,7.0,t,t,2,0.5,Half-bath,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Shower gel"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Central heating"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Hangers"", ""Hair dryer"", ""Iron"", ""Hot water"", ""Kitchen"", ""Freezer"", ""Air conditioning"", ""Body soap"", ""Ethernet connection""]",$78.00,2,365,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,14,37,67,68,68,110,68,6,81,6.24,4.67,4.76,4.85,4.85,4.27
13126,1026157934827024645,20250612050654,538240196,41.37827,2.16726,el Raval,Ciutat Vella,Private room in rental unit,Private room,2023-09-21,"Barcelona, Spain",within an hour,100%,100%,f,4.0,7.0,t,t,2,0.5,Half-bath,1.0,1.0,"[""Hair dryer"", ""Hot water"", ""Lock on bedroom door"", ""Air conditioning"", ""Ethernet connection"", ""Heating"", ""Cooking basics"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Shampoo""]",$75.00,3,365,1.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,26,56,57,57,129,85,8,89,7.25,4.63,4.74,4.75,4.8,4.24
13129,1026636654571826455,20250612050654,449485386,41.38006861595602,2.1608414017779354,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Pets allowed""]",$75.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,22,52,82,262,186,0,0,0,0,,,,,,
13130,1026646165561836586,20250612050654,449485386,41.38216,2.15988,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,,2 baths,,,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Hangers"", ""Host greets you"", ""TV"", ""Heating"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Cleaning products""]",,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,0,0,0,0,0,0,,,,,,
13131,1026651384198184741,20250612050654,449485386,41.38032911495064,2.1617226455758307,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Cleaning products""]",$74.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,19,49,79,259,182,0,0,0,0,,,,,,
13133,1020798402251133968,20250612050654,545699075,41.38480018882538,2.180960464416837,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2023-11-09,,within a few hours,100%,67%,f,1.0,1.0,t,t,2,1.0,1 bath,1.0,0.0,"[""Bed linens"", ""Stainless steel oven"", ""Private entrance"", ""Barbecue utensils"", ""Hot water"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Toaster"", ""Portable heater"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Dedicated workspace"", ""Iron"", ""Outdoor dining area"", ""BBQ grill"", ""Cleaning products"", ""Shower gel"", ""Drying rack for clothing"", ""Refrigerator"", ""TV"", ""Essentials"", ""Air conditioning""]",$59.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,30,60,208,131,3,3,2,1,0.28,5.0,5.0,5.0,5.0,5.0
13135,1026659005382414221,20250612050654,449485386,41.37984,2.16137,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Cleaning products""]",$75.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,77,0,0,0,0,0,,,,,,
13138,1026725566277953678,20250612050654,449485386,41.38063322342099,2.1614504101249032,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,,2 baths,,,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Refrigerator"", ""Host greets you"", ""TV"", ""Heating"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Cleaning products""]",,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,0,0,0,0,0,0,,,,,,
13140,1026735593693439964,20250612050654,449485386,41.38185054161825,2.161535304220956,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,,2 baths,,,"[""Dishes and silverware"", ""Heating"", ""Washer"", ""TV"", ""Host greets you"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Coffee maker"", ""Cooking basics"", ""Essentials"", ""Pets allowed"", ""Wifi"", ""Lock on bedroom door"", ""Cleaning products""]",,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,0,0,0,0,0,0,,,,,,
13141,1026836943816443068,20250612050654,507526888,41.4226991,2.1771291,el Guinardó,Horta-Guinardó,Private room in rental unit,Private room,2023-03-28,"Barcelona, Spain",a few days or more,5%,0%,f,2.0,2.0,t,t,2,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Other gas stove"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Bidet"", ""Kitchen"", ""Coffee maker: drip coffee maker, espresso machine"", ""Portable heater"", ""Bathtub"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cleaning products"", ""Radiant heating"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""TV"", ""Freezer"", ""Air conditioning""]",$132.00,2,35,2.0,2.0,35.0,35.0,2.0,35.0,t,19,29,40,127,127,11,1,0,11,0.67,5.0,5.0,5.0,5.0,5.0
13155,1027741549287000838,20250612050654,544391711,41.443450954910446,2.1826978772878647,la Prosperitat,Nou Barris,Private room in home,Private room,2023-11-01,"Barcelona, Spain",within an hour,100%,100%,f,1.0,1.0,t,t,2,1.0,1 shared bath,0.0,1.0,"[""Bed linens"", ""Conditioner"", ""Portable air conditioning"", ""Hot water"", ""Paid parking garage on premises \u2013 1 space"", ""Body soap"", ""Shared hot tub - available all year, open specific hours"", ""Wifi"", ""Shampoo"", ""Outdoor playground"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Window AC unit"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Portable heater"", ""Bathtub"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Pets allowed"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Blender"", ""TV""]",$36.00,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,11,26,185,107,26,26,3,9,2.71,4.35,4.5,4.62,4.65,4.5
13158,1021619951254772610,20250612050654,518888520,41.4125823,2.2169018,el Besòs i el Maresme,Sant Martí,Private room in rental unit,Private room,2023-06-08,,within a day,79%,68%,f,162.0,295.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Bed linens"", ""Cooking basics"", ""Shared beach access"", ""Wifi"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Host greets you"", ""Hair dryer"", ""Iron"", ""TV"", ""Heating"", ""Air conditioning""]",$33.00,32,360,32.0,32.0,360.0,360.0,32.0,360.0,t,0,22,52,142,142,0,0,0,0,,,,,,
13159,1021741726262614984,20250612050654,488337435,41.375588,2.1724427,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2022-11-19,"Barcelona, Spain",within an hour,100%,55%,t,1.0,3.0,t,t,3,1.0,1 bath,2.0,3.0,"[""Bed linens"", ""AC - split type ductless system"", ""Theme room"", ""Stainless steel oven"", ""Hot water"", ""Room-darkening shades"", ""Books and reading material"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Luggage dropoff allowed"", ""Dining table"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Cleaning products"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer"", ""Essentials""]",$78.00,32,190,7.0,32.0,190.0,190.0,30.6,190.0,t,2,6,7,154,34,8,7,1,4,0.63,5.0,5.0,5.0,5.0,4.75
13160,1028779137062955865,20250612050654,518888520,41.42899,2.1678,Vilapicina i la Torre Llobeta,Nou Barris,Private room in home,Private room,2023-06-08,,within a day,79%,68%,f,162.0,295.0,t,t,1,,2 baths,1.0,,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Hot water"", ""Kitchen"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Hair dryer"", ""Heating""]",,32,360,32.0,32.0,360.0,360.0,32.0,360.0,t,0,20,50,230,153,0,0,0,0,,,,,,
13161,1028804524970741834,20250612050654,463442959,41.373723574464265,2.1700729932541085,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2022-06-09,"Barcelona, Spain",within a few hours,100%,64%,t,3.0,3.0,t,t,3,,1 bath,2.0,,"[""Bed linens"", ""Oven"", ""Barbecue utensils"", ""Hot water"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Paid parking on premises"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Dining table"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Iron"", ""SIMENS refrigerator"", ""Cleaning products"", ""Radiant heating"", ""Drying rack for clothing"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Air conditioning""]",,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,0,0,0,0,0,0,0,0,0,,,,,,
13167,1029476998261559931,20250612050654,447375626,41.4009108,2.1474595,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,4,1.0,0 baths,2.0,3.0,"[""Lockbox"", ""Hangers"", ""Refrigerator"", ""Elevator"", ""Long term stays allowed"", ""Heating"", ""Private entrance"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Dryer \u2013\u00a0In unit"", ""Bed linens"", ""Shampoo"", ""Oven"", ""Crib"", ""TV"", ""Self check-in"", ""High chair"", ""Pets allowed"", ""Essentials"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Patio or balcony"", ""Hair dryer"", ""Hot water"", ""Cooking basics"", ""Wifi""]",$179.00,32,1125,32.0,335.0,1125.0,1125.0,39.5,1125.0,t,30,60,90,365,191,1,0,0,1,0.06,4.0,4.0,5.0,4.0,4.0
13170,1022281327584443524,20250612050654,545986037,41.37637,2.15183,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2023-11-11,,within an hour,100%,100%,t,1.0,1.0,t,t,3,0.5,Half-bath,1.0,2.0,"[""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Kitchen"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Safe"", ""Air conditioning"", ""Stainless steel single oven"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer"", ""Dishwasher""]",$200.00,3,30,2.0,3.0,30.0,30.0,3.0,30.0,t,4,7,15,164,50,65,46,2,47,3.74,4.88,4.91,4.85,4.98,4.89
13175,1023260856527431550,20250612050654,507526888,41.4226991,2.1771291,el Guinardó,Horta-Guinardó,Private room in rental unit,Private room,2023-03-28,"Barcelona, Spain",a few days or more,5%,0%,f,2.0,2.0,t,t,2,,1 shared bath,,,"[""Bed linens"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Other gas stove"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Bidet"", ""Kitchen"", ""Coffee maker: drip coffee maker, espresso machine"", ""Portable heater"", ""Bathtub"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cleaning products"", ""Radiant heating"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""TV"", ""Freezer""]",,2,35,2.0,2.0,35.0,35.0,2.0,35.0,t,24,48,78,168,168,4,0,0,4,0.25,5.0,5.0,5.0,5.0,4.75
13177,1023653293227220013,20250612050654,509141511,41.39693858159897,2.199529425339317,el Poblenou,Sant Martí,Private room in tiny home,Private room,2023-04-08,"Barcelona, Spain",within an hour,100%,77%,f,5.0,5.0,t,t,3,1.0,1 private bath,1.0,2.0,"[""Bed linens"", ""Smoking allowed"", ""Oven"", ""Coffee"", ""Beach essentials"", ""Barbecue utensils"", ""Hot water"", ""Books and reading material"", ""Body soap"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Wifi"", ""Washer"", ""Backyard"", ""Outdoor kitchen"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""Portable fans"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dedicated workspace"", ""Host greets you"", ""Outdoor dining area"", ""Outdoor furniture"", ""BBQ grill"", ""Pets allowed"", ""Cleaning products"", ""Coffee maker"", ""Patio or balcony"", ""Fire pit"", ""Shower gel"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Pocket wifi"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Outdoor shower"", ""Air conditioning""]",$132.00,2,365,3.0,3.0,365.0,365.0,3.0,365.0,t,23,53,83,358,185,7,6,1,5,0.56,4.14,4.29,4.57,4.57,4.86
13184,1029625521181206402,20250612050654,544128353,41.3730071,2.1670808,el Poble Sec,Sants-Montjuïc,Entire condo,Entire home/apt,2023-10-30,,within a day,100%,8%,f,13.0,13.0,t,t,2,,1 bath,1.0,,"[""Dishwasher"", ""Hangers"", ""Coffee maker: espresso machine"", ""Conditioner"", ""ZANUZI stainless steel single oven"", ""Coffee"", ""Keypad"", ""Drying rack for clothing"", ""Body soap"", ""Ethernet connection"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""SIEMENS refrigerator"", ""Private entrance"", ""Kitchen"", ""Air conditioning"", ""Heating - split type ductless system"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Paid parking garage off premises"", ""Cleaning products"", ""Shampoo"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""TV"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Safe"", ""Patio or balcony"", ""Hair dryer"", ""Smoke alarm"", ""Noise decibel monitors on property"", ""Induction stove"", ""Clothing storage: closet"", ""Hot water"", ""Cooking basics"", ""Freezer"", ""Wifi""]",,1,31,1.0,1.0,31.0,31.0,1.0,31.0,t,0,0,0,0,0,0,0,0,0,,,,,,
13185,1029639743163695866,20250612050654,449485386,41.36949136511473,2.142538130369789,la Font de la Guatlla,Sants-Montjuïc,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,2.0,2 shared baths,1.0,1.0,"[""Lock on bedroom door"", ""Essentials"", ""Cooking basics"", ""Heating"", ""Pets allowed"", ""Self check-in"", ""TV"", ""Iron"", ""Washer"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Smart lock"", ""Cleaning products""]",$70.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,143,63,0,0,0,0,,,,,,
13187,1023653299316538784,20250612050654,509141511,41.37509,2.18864,la Barceloneta,Ciutat Vella,Private room in tiny home,Private room,2023-04-08,"Barcelona, Spain",within an hour,100%,77%,f,5.0,5.0,t,t,1,1.0,1 private bath,1.0,0.0,"[""Host greets you"", ""Clothing storage: closet"", ""Bread maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Conditioner"", ""Dining table"", ""Coffee maker: espresso machine"", ""Refrigerator"", ""Ceiling fan"", ""Induction stove"", ""Body soap"", ""Waterfront"", ""Oven"", ""Hot water"", ""Cooking basics"", ""Blender"", ""Iron"", ""Washer"", ""Wifi"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Dishes and silverware"", ""Drying rack for clothing"", ""TV"", ""Kitchen"", ""Microwave""]",$144.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,21,51,81,356,181,1,0,0,1,0.08,5.0,5.0,5.0,5.0,5.0
13190,1023737341189572022,20250612050654,449485386,41.40453,2.15143,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,4.0,4 shared baths,1.0,1.0,"[""Pets allowed"", ""Bed linens"", ""Cleaning products"", ""Essentials"", ""Hangers"", ""Hot water"", ""Cooking basics"", ""Self check-in"", ""Wifi"", ""Washer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Central heating"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Drying rack for clothing"", ""TV"", ""Smart lock"", ""Kitchen"", ""Clothing storage: dresser""]",$80.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,173,93,1,0,0,1,0.07,5.0,5.0,5.0,5.0,5.0
13191,1023756917488430706,20250612050654,449485386,41.40469698186766,2.151389456375683,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,3.0,3 shared baths,1.0,1.0,"[""Bed linens"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Self check-in"", ""Clothing storage: dresser"", ""Dedicated workspace"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Smart lock"", ""Pets allowed"", ""Cleaning products""]",$75.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,21,51,231,153,0,0,0,0,,,,,,
13194,1029737270786475335,20250612050654,410448647,41.40888387554371,2.209795919405545,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Private room in rental unit,Private room,2021-07-02,"Barcelona, Spain",within an hour,100%,,f,1.0,1.0,t,t,2,1.0,1 shared bath,1.0,2.0,"[""Dishwasher"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Elevator"", ""Conditioner"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Body soap"", ""Smoking allowed"", ""Extra pillows and blankets"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""HDTV"", ""Clothing storage"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: pour-over coffee"", ""Dining table"", ""Washer"", ""Portable fans"", ""Other induction stove"", ""Hair dryer"", ""Housekeeping available every day"", ""Hot water"", ""Freezer"", ""Wifi"", ""First aid kit""]",$30.00,32,93,32.0,32.0,93.0,93.0,32.0,93.0,,0,0,0,143,0,0,0,0,0,,,,,,
13200,1030403433879426917,20250612050654,489650915,41.39165759498973,2.1492943279145034,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2022-11-29,,,,33%,f,1.0,5.0,t,t,4,1.0,1 bath,2.0,3.0,"[""Cooking basics"", ""Wifi"", ""Heating - split type ductless system"", ""Washer"", ""AC - split type ductless system"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dishes and silverware"", ""TV"", ""Hot water"", ""Kitchen"", ""Essentials""]",$250.00,31,180,31.0,31.0,180.0,180.0,31.0,180.0,t,30,60,90,365,193,2,1,0,1,0.13,4.5,4.5,4.0,4.5,5.0
13201,1030410150112675315,20250612050654,447375626,41.4081536,2.1361719,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,3,2.0,2 baths,2.0,2.0,"[""Bed linens"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Dishwasher"", ""Private entrance"", ""Hot water"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Bathtub"", ""Elevator"", ""Crib"", ""Pool"", ""Iron"", ""Pets allowed"", ""Patio or balcony"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$196.00,32,1125,32.0,334.0,1125.0,1125.0,40.1,1125.0,t,0,0,0,185,12,0,0,0,0,,,,,,
13202,1023856491690588571,20250612050654,449485386,41.40645780258593,2.1495282373087146,el Putxet i el Farró,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,,3 shared baths,1.0,,"[""Bed linens"", ""Self check-in"", ""Hot water"", ""Smart lock"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Clothing storage: dresser"", ""Kitchen"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Iron"", ""Pets allowed"", ""Cleaning products"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,22,52,82,262,185,0,0,0,0,,,,,,
